name,address,location,listed_in(city),cuisines,price,rating,votes,rest_type
Glen's Bakehouse,"24/1, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"Bakery,Cafe,Italian,Desserts",600,4.4,1084,"Bakery, Cafe"
Corner House Ice Cream,"Shop 45/3, Gopalkrishna Complex, Near Mayo Hall, Off Residency Road, Residency Road, Bangalore",Brigade Road,Brigade Road,"Ice Cream,Desserts",400,4.4,633,Dessert Parlor
Karama Restaurant,"55, Mosque Road, Frazer Town, Bangalore",Brigade Road,Brigade Road,"Arabian,North Indian,Beverages",750,4.4,2860,Casual Dining
Soda Bottle Opener Wala,"25/4, Opposite Harley Davidson Showroom, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"Parsi,North Indian",1300,4.4,3651,"Casual Dining, Irani Cafee"
XO Belgian Waffle,"Kiosk 5, Third Floor, Food Court, Garuda Mall, Magrath Road, Ashok Nagar, Brigade Road, Bangalore",Brigade Road,Brigade Road,"Desserts,Beverages",450,4.4,215,Food Court
Glen's Bakehouse,"24/1, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"Bakery,Cafe,Italian,Desserts",600,4.4,1087,"Bakery, Cafe"
Mamagoto,"949, 12th Main, Ground Floor, Off 100 Feet Road, Indiranagar, Bangalore",Brigade Road,Brigade Road,"Asian,Thai,Chinese,BBQ,Momos",1600,4.4,2560,Casual Dining
Shiro,"2nd Floor, UB City Mall, Vittal Mallya Road, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"Japanese,Asian",3000,4.4,2229,"Fine Dining, Lounge"
Qissa Khawani,"G 35A, Ground Floor, Brigade Gardens, Off Brigade Road, Church Street, Bangalore",Brigade Road,Brigade Road,"North Indian,Mughlai",800,4.4,319,Casual Dining
Toscano,"2nd Floor, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"Italian,Salad",1500,4.4,1840,Casual Dining
The Bundle Co.,"Church Street, Shanthala Nagar, Ashok Nagar, MG Road, Bangalore",Brigade Road,Brigade Road,"Burger,Continental,Italian,Beverages",700,4.4,222,Quick Bites
GMT - Gelateria Montecatini Terme,"42 Vittal Mallya Road, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"Desserts,Ice Cream",300,4.4,69,Quick Bites
Oh! Calcutta,"14, 2nd Floor, Church Street, Bangalore",Brigade Road,Brigade Road,"Bengali,Seafood",1200,4.4,1110,"Casual Dining, Bar"
RockSalt,"3rd Floor, 15, Madras Bank Road/ Museum Road, Above NEXA Showroom, Bangalore",Brigade Road,Brigade Road,Modern Indian,1900,4.4,484,"Bar, Casual Dining"
The Konkan - Seafood Restaurant,"48/1, 1st Floor, St. Marks Road, Church Street, Bangalore",Brigade Road,Brigade Road,"Seafood,Konkan,Mangalorean",850,4.4,218,Casual Dining
Hotel Tom's Restaurant,"1/5, Muniswamy Garden, Richmond Road, Bangalore",Brigade Road,Brigade Road,"Mangalorean,Seafood,Chinese,North Indian",1000,4.4,712,Casual Dining
ASEAN - On The Edge,"84, 13th Floor, Barton Center, MG Road, Bangalore",Brigade Road,Brigade Road,"Asian,Thai",1800,4.4,861,Casual Dining
Fava,"203, 2nd Floor, UB City, 24 Vittal Mallya Road, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"Healthy Food,Mediterranean,Desserts,Italian,Pizza",1200,4.4,2039,"Casual Dining, Bar"
CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© Felix,"Level 5, 1 MG Mall, Swami Vivekananda Road, Trinity Circle, MG Road, Bangalore",Brigade Road,Brigade Road,"American,Cafe,Continental",1700,4.4,691,"Casual Dining, Cafe"
Art of Delight,"44/1, Residency Road, Bangalore",Brigade Road,Brigade Road,"Ice Cream,Desserts,Beverages",400,4.4,1896,Dessert Parlor
Hae Kum Gang,"20, C/O Pauls Castle, Castle Street, Ashok Nagar",Brigade Road,Brigade Road,"Korean,Chinese,Japanese",1100,4.4,1187,Casual Dining
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Brigade Road,"Asian,Continental,European,North Indian",1500,4.4,256,"Microbrewery, Casual Dining"
Empire Restaurant,"35, Castle Street, Off Brigade Road, Brigade Road, Bangalore",Brigade Road,Brigade Road,"North Indian,Mughlai,South Indian,Chinese",750,4.4,2090,Casual Dining
The 13th Floor,"Barton Centre, 84, MG Road, Bangalore",Brigade Road,Brigade Road,"Asian,North Indian,Thai",1700,4.4,4575,Lounge
KazÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,"909 SKAV, 21st floor, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"Asian,Japanese,Thai",3000,4.4,858,Fine Dining
JW Kitchen - JW Marriott Bengaluru,"JW Marriott, 24/1, Vittal Mallya Road, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"North Indian,Continental,Italian",2200,4.4,2115,Fine Dining
Farzi Cafe,"202, Level 2, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",Brigade Road,Brigade Road,Modern Indian,1500,4.4,2392,"Casual Dining, Microbrewery"
Toscano,"2nd Floor, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"Italian,Salad",1500,4.4,1867,Casual Dining
Sotally Tober,"65, Residency Road, Bangalore",Brigade Road,Brigade Road,"Asian,Burger,Chinese,Finger Food",1200,4.4,282,"Bar, Casual Dining"
CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© Felix,"Level 5, 1 MG Mall, Swami Vivekananda Road, Trinity Circle, MG Road, Bangalore",Brigade Road,Brigade Road,"American,Cafe,Continental",1700,4.4,737,"Casual Dining, Cafe"
Barbeque Nation,"1/4, Ground Floor, Lido Mall, Swami Vivekananda Road, Ulsoor, Bangalore",Brigade Road,Brigade Road,"North Indian,European,Mediterranean,BBQ,Kebab",1600,4.4,1094,Casual Dining
Tree Tops Bar & Kitchen,"Hotel Southern Star, 40/2, Roof Top, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"North Indian,Chinese,Continental,Italian",1000,4.4,189,"Casual Dining, Bar"
Matteo Coffea,"2, Church Street, Bangalore",Brigade Road,Brigade Road,Cafe,600,4.4,2662,Cafe
Salvadores,"5th Floor, Bangalore Central Mall, MG Road, Bangalore",Brigade Road,Brigade Road,"Mediterranean,Continental,French,Italian",2000,4.4,186,Fine Dining
The Lantern Restaurant & Bar - The Ritz-Carlton...,"The Ritz-Carlton, 99, Residency Road, Bangalore",Brigade Road,Brigade Road,Chinese,3500,4.4,424,"Fine Dining, Bar"
Matsuri - The Chancery Hotel,"The Chancery Hotel, Lavelle Road, Bangalore",Brigade Road,Brigade Road,Japanese,1800,4.4,183,"Casual Dining, Bar"
Tree Tops Bar & Kitchen,"Hotel Southern Star, 40/2, Roof Top, Lavelle Road, Bangalore",Brigade Road,Brigade Road,"North Indian,Chinese,Continental,Italian",1000,4.4,108,"Casual Dining, Bar"
BITEBOX,"107/2A, Padma Building, Vivekananda Layout, Munnekolala, Marathahalli, Bangalore",Brookefield,Brookefield,"North Indian,Chinese,Fast Food,Beverages,Desserts",300,4.4,150,Quick Bites
Yo! Chow,"90/3 Sri Sapthagiri Complex,Outer ring road marathahalli,Opp to innovative Multiplex, Marathahalli, Bangalore",Brookefield,Brookefield,"Chinese,Momos",800,4.4,1777,Casual Dining
Le Gateau - The Cake Shop,"33/4, Narayanamma Garden, 8th Cross, Konen Agrahara, Murugeshpalya, Old Airport Road, Bangalore",Brookefield,Brookefield,"Desserts,Bakery",600,4.4,536,Delivery
eat.fit,"32/2G, NCPR Industrial Layout, Doddanakundi Industrial Area 2, Seetharampalya, Hoodi, Whitefield, Bangalore",Brookefield,Brookefield,"Healthy Food,North Indian,Biryani,Continental,Sandwich",500,4.4,1034,Delivery
Foxtrot,"89/1, Monnekollal Village, Varthur Hobli, Outer Ring Road, Marathahalli, Bangalore",Brookefield,Brookefield,"North Indian,Chinese,Continental,Momos",1200,4.4,1151,"Pub, Casual Dining"
Dhaba Estd 1986 Delhi,"1st Floor, NTR Royal Plaza, Outer Ring Road, Marathahalli, Bangalore",Brookefield,Brookefield,North Indian,1100,4.4,1216,"Casual Dining, Bar"
Rolls & Bowls,"279, Shop 3, 8th Main Road, BEML Layout, 6th Stage, Brookefield, Bangalore",Brookefield,Brookefield,"Rolls,Chinese",250,4.4,143,Quick Bites
Gilly's Restobar,"43, 1st Floor, Kundanahalli Gate, ITPL Main Road, Brookefield, Bangalore",Brookefield,Brookefield,"Continental,Finger Food,North Indian,Chinese",1200,4.4,1700,"Pub, Casual Dining"
Gilly's Restobar,"43, 1st Floor, Kundanahalli Gate, ITPL Main Road, Brookefield, Bangalore",Brookefield,Brookefield,"Continental,Finger Food,North Indian,Chinese",1200,4.4,1710,"Pub, Casual Dining"
The Globe Grub,"C K Emerald, Opposite Yes Bank, BTM Layout, Bannerghata Main Road, BTM, Bangalore",BTM,BTM,"Continental,North Indian,Asian,Italian",1300,4.4,201,Casual Dining
"3B's - Buddies, Bar & Barbecues","5th Floor, CPR Tower, 100 Feet Ring Road, 1st Phase, 2nd Stage, BTM, Bangalore",BTM,BTM,"North Indian,Mediterranean,European,BBQ",1100,4.4,1149,"Casual Dining, Bar"
XOOX Brewmill,"8, Koramanagala Industrial Layout, Near HDFC Bank, Koramangala 5th Block, Bangalore",BTM,BTM,"Modern Indian,European,Asian",2000,4.4,1533,"Microbrewery, Casual Dining"
Deja Vu Resto Bar,"5th Floor, Gopalan Innovation Mall, Bannerghatta Road, Bangalore",BTM,BTM,"North Indian,Italian",900,4.4,2493,Pub
Punjab Bistro,"1, SJR Primus, Adjacent Raheja Arcade, Koramangala 7th Block, Bangalore",BTM,BTM,North Indian,1500,4.4,455,"Casual Dining, Bar"
Salt - Indian Restaurant Bar & Grill,"2nd Floor, Forum Mall, Koramangala 7th Block, Bangalore",BTM,BTM,"North Indian,Mughlai,Biryani",1500,4.4,677,Casual Dining
Sixth Avenue Cafe And Patisserie,"44, 4th B Cross Rd, Koramangala Industrial Layout, Koramangala 5th Block, Bangalore",BTM,BTM,"Cafe,Italian,Desserts",600,4.4,159,"Cafe, Dessert Parlor"
A Hole Lotta Love Cafe,"59, 1st Floor, Diagonally Opposite JNC, Industrial Layout, Koramangala 5th Block, Bangalore",BTM,BTM,"Cafe,American,Burger,Sandwich,Beverages",600,4.4,2859,Cafe
Nuts Over Salads Cafe,"1, Nirmala Mansion, 4th Cross, 17th A Main, 60 Feet Road, Koramangala 5th Block, Bangalore",BTM,BTM,"Cafe,Salad",800,4.4,197,Cafe
YORK St.,"122B, 1st A Cross Road, near to McDonald?s,2 nd floor KHB colony, Koramangala 5th Block, Bangalore",BTM,BTM,"Cafe,European,Continental",900,4.4,939,Cafe
Enerjuvate Studio & Cafe,"82, 7th Main, 4th B Block, Near BDA Complex, Koramangala 4th Block, Bangalore",BTM,BTM,"Cafe,Continental,Healthy Food,Sandwich,Pizza",800,4.4,464,Cafe
Onesta,"Site 15, 15th Cross, 100 Feet Road, 4th Phase, JP Nagar, Bangalore",BTM,BTM,"Pizza,Cafe,Italian",600,4.4,4386,"Casual Dining, Cafe"
Mumbai Tiffin,"248, 19th Main, 15th Cross, Near Nilgiris Super Store, Sector 4, HSR Layout, Bangalore, HSR, Bangalore",BTM,BTM,North Indian,400,4.4,1286,Quick Bites
Zee5 Loft,"436, 18th Main, 80 Feet Road, Koramangala 6th Block, Bangalore",BTM,BTM,"Cafe,North Indian,Pizza,Sandwich,Salad",500,4.4,351,Cafe
Aligarh House,Delivery Only,BTM,BTM,"North Indian,Biryani,Awadhi,Mughlai",400,4.4,98,Delivery
Meghana Foods,"124, Near Jyothi Nivas College, 1st Cross, KHB Colony, Koramangala 5th Block, Bangalore",BTM,BTM,"Biryani,Seafood,Andhra,North Indian",600,4.4,7210,Casual Dining
Drunken Monkey,"54/55, 3rd Cross, Omkar Nagar, Arekere Gate, Bannerghatta Road, Bangalore",BTM,BTM,"Beverages,Fast Food",400,4.4,290,"Beverage Shop, Quick Bites"
Onesta,"562, 8th Main, Koramangala 4th Block, Bangalore",BTM,BTM,"Pizza,Cafe,Italian",600,4.4,9041,"Casual Dining, Cafe"
Hanoi - Vietnamese Cuisine,"7, 80 Feet Road, Koramangala 4th Block, Bangalore",BTM,BTM,Vietnamese,1000,4.4,1796,Casual Dining
Brewsky,"55, 5th Floor, Goenka Chambers, 19th Main Road, Jeewan Griha Colony, Phase 2, JP Nagar, Bangalore",BTM,BTM,"Continental,American",1600,4.4,4315,Microbrewery
Nasi And Mee,"974, 80 Feet Road, Koramangala 4th Block, Bangalore",BTM,BTM,"Malaysian,Thai,Singaporean,Asian,Chinese",1000,4.4,2386,Casual Dining
Chavadi,"4, Arama Suites, Sarvabhouma Nagar, Off Bannerghatta Road, Bannerghatta Road, Bangalore",BTM,BTM,"Continental,North Indian,Pizza,Italian",1200,4.4,2239,"Casual Dining, Bar"
China Pearl,"53/1, 5th Cross, Koramangala 6th Block, Bangalore",BTM,BTM,Chinese,1100,4.4,1851,Casual Dining
Brooks and Bonds Brewery,"4, 100 Feet Road, Koramangala 5th Block, Bangalore",BTM,BTM,"Continental,Mediterranean,North Indian,Chinese,Finger Food",1600,4.4,3870,"Casual Dining, Microbrewery"
Gods Own Cafe,"72, 1st Main, 4th Cross Road, Near HDFC Bank, Koramangala 7th Block, Bangalore",BTM,BTM,"South Indian,Kerala,Seafood",300,4.4,384,Quick Bites
Tim Tai,"130, 1st Cross, Koramangala 5th Block, Bangalore",BTM,BTM,"Chinese,Thai,Asian,Malaysian,Vietnamese",1400,4.4,3667,Casual Dining
Mimansa @ Foxtrot,"17, SBI Colony Service Road, Koramangala 3rd Block, Bangalore",BTM,BTM,Cafe,1000,4.4,191,Cafe
Fava Bistro,"8, Jailaxmi Nivas, Koramangala 5th Block, Bangalore",BTM,BTM,"Mediterranean,Pizza,Italian,Beverages",1500,4.4,383,"Casual Dining, Bar"
Drunkling - Sizzlers and Pub,"145, 60ft Road, KHB Colony, Koramangala 5th Block, Bangalore",BTM,BTM,"Chinese,Continental,North Indian,Burger,Pizza",1000,4.4,345,"Casual Dining, Bar"
Bubblewrap Waffle Co.,"663, 11th Main, 34th Cross, 4th Block, Jayanagar, Bangalore",BTM,BTM,"Desserts,Beverages",400,4.4,358,Dessert Parlor
The Biryani Story,"746, 7th Cross, 13th Main, BTM, Bangalore",BTM,BTM,"Biryani,North Indian,Chinese,Mughlai",600,4.4,76,Casual Dining
TRIGEREATO,"584, 80 Feet Road, 5th Floor, Koramangala 8th Block, Bangalore",BTM,BTM,"Cafe,Continental,Beverages",700,4.4,100,Cafe
The Himalayan,"8/1, 1st Floor, Jailaxmi Nivas, 1st Cross, Koramangala 5th Block, Bangalore",BTM,BTM,Korean,1200,4.4,320,Casual Dining
Choco Cheese,"20/21, 20th Main Road, 1st Cross, Maruti Nagar Main Road, BTM, Bangalore",BTM,BTM,"Desserts,Beverages",300,4.4,63,Dessert Parlor
Black Deer,"18th Main Park, 17th H Main Road, Koramangala 5th Block, Bangalore",BTM,BTM,"Beverages,Ice Cream,Desserts",,4.4,149,"Takeaway, Delivery"
Drava,"104, 3rd Floor, 1st Main, 5th Block, Jatti Building, Koramangala 5th Block, Bangalore",BTM,BTM,"Pizza,Continental,North Indian,Asian",1500,4.4,110,Lounge
Myu Bar at Gilly's Redefined,"413, 100 Feet Road, Koramangala 4th Block, Bangalore",BTM,BTM,"American,North Indian,Pizza,Finger Food,Continental",1200,4.4,1213,"Microbrewery, Bar"
Shanmukha,"1313, Near Bangalore Central Mall, 25th Main, 9th Block, Jayanagar, Bangalore",BTM,BTM,"Biryani,Andhra,North Indian,Chinese",800,4.4,1944,Casual Dining
"3B's - Buddies, Bar & Barbecues","5th Floor, CPR Tower, 100 Feet Ring Road, 1st Phase, 2nd Stage, BTM, Bangalore",BTM,BTM,"North Indian,Mediterranean,European,BBQ",1100,4.4,1154,"Casual Dining, Bar"
Punjab Bistro,"1, SJR Primus, Adjacent Raheja Arcade, Koramangala 7th Block, Bangalore",BTM,BTM,North Indian,1500,4.4,454,"Casual Dining, Bar"
Oh! Calcutta,"14, 2nd Floor, Church Street, Bangalore",Church Street,Church Street,"Bengali,Seafood",1200,4.4,1112,"Casual Dining, Bar"
JW Kitchen - JW Marriott Bengaluru,"JW Marriott, 24/1, Vittal Mallya Road, Lavelle Road, Bangalore",Church Street,Church Street,"North Indian,Continental,Italian",2200,4.4,2119,Fine Dining
Barbeque Nation,"1/4, Ground Floor, Lido Mall, Swami Vivekananda Road, Ulsoor, Bangalore",Church Street,Church Street,"North Indian,European,Mediterranean,BBQ,Kebab",1600,4.4,1065,Casual Dining
Matteo Coffea,"2, Church Street, Bangalore",Church Street,Church Street,Cafe,600,4.4,2638,Cafe
CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© Felix,"Level 5, 1 MG Mall, Swami Vivekananda Road, Trinity Circle, MG Road, Bangalore",Church Street,Church Street,"American,Cafe,Continental",1700,4.4,693,"Casual Dining, Cafe"
Glen's Bakehouse,"24/1, Lavelle Road, Bangalore",Church Street,Church Street,"Bakery,Cafe,Italian,Desserts",600,4.4,1093,"Bakery, Cafe"
Karama Restaurant,"55, Mosque Road, Frazer Town, Bangalore",Church Street,Church Street,"Arabian,North Indian,Beverages",750,4.4,2866,Casual Dining
XO Belgian Waffle,"Kiosk 5, Third Floor, Food Court, Garuda Mall, Magrath Road, Ashok Nagar, Brigade Road, Bangalore",Church Street,Church Street,"Desserts,Beverages",450,4.4,216,Food Court
The Bundle Co.,"Church Street, Shanthala Nagar, Ashok Nagar, MG Road, Bangalore",Church Street,Church Street,"Burger,Continental,Italian,Beverages",700,4.4,223,Quick Bites
Corner House Ice Cream,"Shop 45/3, Gopalkrishna Complex, Near Mayo Hall, Off Residency Road, Residency Road, Bangalore",Church Street,Church Street,"Ice Cream,Desserts",400,4.4,635,Dessert Parlor
Soda Bottle Opener Wala,"25/4, Opposite Harley Davidson Showroom, Lavelle Road, Bangalore",Church Street,Church Street,"Parsi,North Indian",1300,4.4,3656,"Casual Dining, Irani Cafee"
Le Gateau - The Cake Shop,"33/4, Narayanamma Garden, 8th Cross, Konen Agrahara, Murugeshpalya, Old Airport Road, Bangalore",Church Street,Church Street,"Desserts,Bakery",600,4.4,536,Delivery
Toscano,"2nd Floor, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",Church Street,Church Street,"Italian,Salad",1500,4.4,1842,Casual Dining
Maravanthe,"322/1, 1st Floor, CMH Road, Indiranagar, Bangalore",Church Street,Church Street,"Seafood,Mangalorean",1000,4.4,686,Casual Dining
Hotel Tom's Restaurant,"1/5, Muniswamy Garden, Richmond Road, Bangalore",Church Street,Church Street,"Mangalorean,Seafood,Chinese,North Indian",1000,4.4,714,Casual Dining
Fava,"203, 2nd Floor, UB City, 24 Vittal Mallya Road, Lavelle Road, Bangalore",Church Street,Church Street,"Healthy Food,Mediterranean,Desserts,Italian,Pizza",1200,4.4,2041,"Casual Dining, Bar"
Millers 46,"46, Millers Road, Vasanth Nagar, Bangalore",Church Street,Church Street,"American,Continental,Steak",1100,4.4,2266,Casual Dining
Art of Delight,"44/1, Residency Road, Bangalore",Church Street,Church Street,"Ice Cream,Desserts,Beverages",400,4.4,1899,Dessert Parlor
The Konkan - Seafood Restaurant,"48/1, 1st Floor, St. Marks Road, Church Street, Bangalore",Church Street,Church Street,"Seafood,Konkan,Mangalorean",850,4.4,218,Casual Dining
Qissa Khawani,"G 35A, Ground Floor, Brigade Gardens, Off Brigade Road, Church Street, Bangalore",Church Street,Church Street,"North Indian,Mughlai",800,4.4,319,Casual Dining
ASEAN - On The Edge,"84, 13th Floor, Barton Center, MG Road, Bangalore",Church Street,Church Street,"Asian,Thai",1800,4.4,864,Casual Dining
RockSalt,"3rd Floor, 15, Madras Bank Road/ Museum Road, Above NEXA Showroom, Bangalore",Church Street,Church Street,Modern Indian,1900,4.4,488,"Bar, Casual Dining"
GMT - Gelateria Montecatini Terme,"42 Vittal Mallya Road, Lavelle Road, Bangalore",Church Street,Church Street,"Desserts,Ice Cream",300,4.4,68,Quick Bites
The 13th Floor,"Barton Centre, 84, MG Road, Bangalore",Church Street,Church Street,"Asian,North Indian,Thai",1700,4.4,4582,Lounge
KazÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,"909 SKAV, 21st floor, Lavelle Road, Bangalore",Church Street,Church Street,"Asian,Japanese,Thai",3000,4.4,864,Fine Dining
Shiro,"2nd Floor, UB City Mall, Vittal Mallya Road, Lavelle Road, Bangalore",Church Street,Church Street,"Japanese,Asian",3000,4.4,2229,"Fine Dining, Lounge"
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Church Street,Church Street,"Asian,Continental,European,North Indian",1500,4.4,264,"Microbrewery, Casual Dining"
Farzi Cafe,"202, Level 2, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",Church Street,Church Street,Modern Indian,1500,4.4,2395,"Casual Dining, Microbrewery"
Sotally Tober,"65, Residency Road, Bangalore",Church Street,Church Street,"Asian,Burger,Chinese,Finger Food",1200,4.4,194,"Bar, Casual Dining"
Hae Kum Gang,"20, C/O Pauls Castle, Castle Street, Ashok Nagar",Church Street,Church Street,"Korean,Chinese,Japanese",1100,4.4,1190,Casual Dining
Tree Tops Bar & Kitchen,"Hotel Southern Star, 40/2, Roof Top, Lavelle Road, Bangalore",Church Street,Church Street,"North Indian,Chinese,Continental,Italian",1000,4.4,113,"Casual Dining, Bar"
Alba - JW Marriott Bengaluru,"JW Marriott, 24/1, Vittal Mallya Road, Lavelle Road, Bangalore",Church Street,Church Street,Italian,4000,4.4,561,Fine Dining
Salvadores,"5th Floor, Bangalore Central Mall, MG Road, Bangalore",Church Street,Church Street,"Mediterranean,Continental,French,Italian",2000,4.4,190,Fine Dining
Chianti,"No.18, Ramanashree Arcade, Ground Floor, Ashok Nagar Post, MG Road, Bangalore",Church Street,Church Street,Italian,1500,4.4,280,Casual Dining
The Lantern Restaurant & Bar - The Ritz-Carlton...,"The Ritz-Carlton, 99, Residency Road, Bangalore",Church Street,Church Street,Chinese,3500,4.4,424,"Fine Dining, Bar"
Matsuri - The Chancery Hotel,"The Chancery Hotel, Lavelle Road, Bangalore",Church Street,Church Street,Japanese,1800,4.4,183,"Casual Dining, Bar"
Blue Ginger - The Taj West End,"Taj West End, Race Course Road, Bangalore",Church Street,Church Street,Vietnamese,3200,4.4,514,Fine Dining
Masala Klub - The Taj West End,"Taj West End, Race Course Road, Bangalore",Church Street,Church Street,"North Indian,South Indian",4000,4.4,309,Fine Dining
Fire Station,"#154, Neeladri Main Road, Electronic City Phase 1, Above Unlimited Store, Doddathoguru, Electronic City, Bangalore",Electronic City,Electronic City,"Continental,Mexican,Burger,Desserts,Italian",1200,4.4,808,"Pub, Casual Dining"
Fire Station,"#154, Neeladri Main Road, Electronic City Phase 1, Above Unlimited Store, Doddathoguru, Electronic City, Bangalore",Electronic City,Electronic City,"Continental,Mexican,Burger,Desserts,Italian",1200,4.4,809,"Pub, Casual Dining"
Al Amanah Cafe,"20, 5th Avenue, 5th Main Road, Kammanahalli, Bangalore",Frazer Town,Frazer Town,"Middle Eastern,Fast Food,Rolls",300,4.4,1413,Quick Bites
Maravanthe,"322/1, 1st Floor, CMH Road, Indiranagar, Bangalore",Frazer Town,Frazer Town,"Seafood,Mangalorean",1000,4.4,691,Casual Dining
Corner House Ice Cream,"Shop 45/3, Gopalkrishna Complex, Near Mayo Hall, Off Residency Road, Residency Road, Bangalore",Frazer Town,Frazer Town,"Ice Cream,Desserts",400,4.4,635,Dessert Parlor
Karama Restaurant,"55, Mosque Road, Frazer Town, Bangalore",Frazer Town,Frazer Town,"Arabian,North Indian,Beverages",750,4.4,2867,Casual Dining
Soda Bottle Opener Wala,"25/4, Opposite Harley Davidson Showroom, Lavelle Road, Bangalore",Frazer Town,Frazer Town,"Parsi,North Indian",1300,4.4,3657,"Casual Dining, Irani Cafee"
Oh! Calcutta,"14, 2nd Floor, Church Street, Bangalore",Frazer Town,Frazer Town,"Bengali,Seafood",1200,4.4,1112,"Casual Dining, Bar"
XO Belgian Waffle,"Kiosk 5, Third Floor, Food Court, Garuda Mall, Magrath Road, Ashok Nagar, Brigade Road, Bangalore",Frazer Town,Frazer Town,"Desserts,Beverages",450,4.4,216,Food Court
Shiro,"2nd Floor, UB City Mall, Vittal Mallya Road, Lavelle Road, Bangalore",Frazer Town,Frazer Town,"Japanese,Asian",3000,4.4,2230,"Fine Dining, Lounge"
RockSalt,"3rd Floor, 15, Madras Bank Road/ Museum Road, Above NEXA Showroom, Bangalore",Frazer Town,Frazer Town,Modern Indian,1900,4.4,487,"Bar, Casual Dining"
Toscano,"2nd Floor, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",Frazer Town,Frazer Town,"Italian,Salad",1500,4.4,1842,Casual Dining
ASEAN - On The Edge,"84, 13th Floor, Barton Center, MG Road, Bangalore",Frazer Town,Frazer Town,"Asian,Thai",1800,4.4,864,Casual Dining
Qissa Khawani,"G 35A, Ground Floor, Brigade Gardens, Off Brigade Road, Church Street, Bangalore",Frazer Town,Frazer Town,"North Indian,Mughlai",800,4.4,319,Casual Dining
The Bundle Co.,"Church Street, Shanthala Nagar, Ashok Nagar, MG Road, Bangalore",Frazer Town,Frazer Town,"Burger,Continental,Italian,Beverages",700,4.4,223,Quick Bites
GMT - Gelateria Montecatini Terme,"42 Vittal Mallya Road, Lavelle Road, Bangalore",Frazer Town,Frazer Town,"Desserts,Ice Cream",300,4.4,68,Quick Bites
The Konkan - Seafood Restaurant,"48/1, 1st Floor, St. Marks Road, Church Street, Bangalore",Frazer Town,Frazer Town,"Seafood,Konkan,Mangalorean",850,4.4,218,Casual Dining
Millers 46,"46, Millers Road, Vasanth Nagar, Bangalore",Frazer Town,Frazer Town,"American,Continental,Steak",1100,4.4,2266,Casual Dining
The Fisherman's Wharf,"26, Opposite Shubh Enclave, Ambalipura Village, Sarjapur Road, Bangalore",HSR,HSR,"Seafood,Goan,North Indian,Continental,Asian",1400,4.4,4108,"Casual Dining, Bar"
Onesta,"2318, 27th Main Road, 1st Sector, HSR, Bangalore",HSR,HSR,"Pizza,Cafe,Italian",600,4.4,3764,"Casual Dining, Cafe"
Foxtrot - House of Subculture,"17, SBI Colony Service Road, Koramangala 3rd Block, Bangalore",HSR,HSR,"Cafe,American,Asian,North Indian",1000,4.4,366,"Cafe, Lounge"
Zee5 Loft,"Ground Floor, Shree Arcade, 17th Cross Road, 19th Main Road, Sector 4, HSR, Bangalore",HSR,HSR,"Cafe,Burger,Pizza,Sandwich",700,4.4,788,Cafe
Mimansa @ Foxtrot,"17, SBI Colony Service Road, Koramangala 3rd Block, Bangalore",HSR,HSR,Cafe,1000,4.4,190,Cafe
Aligarh House,"270, 2nd Floor, Krishna Reddy Building, Somasundrapalya, Sector 2, HSR, Bangalore",HSR,HSR,"North Indian,Biryani,Awadhi,Mughlai",400,4.4,568,Delivery
La Casa Brewery And Kitchen,"15, Amrita Engineering College Road, Kasavanahalli, Sarjapur Road, Bangalore",HSR,HSR,"Finger Food,Continental,Seafood",1500,4.4,1401,"Microbrewery, Casual Dining"
Nasi And Mee,"974, 80 Feet Road, Koramangala 4th Block, Bangalore",HSR,HSR,"Malaysian,Thai,Singaporean,Asian,Chinese",1000,4.4,2389,Casual Dining
nu.tree,"36 Aarush, Sri Balaji Layout, Ambulipura, Sarjapur Road, Bangalore",HSR,HSR,"North Indian,Healthy Food,Beverages",400,4.4,280,Delivery
Kanua,"6/2, Near Wipro Headquaters, Kaikondrahalli, Sarjapur Road, Bangalore",HSR,HSR,"Konkan,Mangalorean,Seafood",1400,4.4,893,Casual Dining
